customer_id,customer_name,email,gender,age,geography,tenure_months,monthly_charges,total_charges,contract_type,payment_method,support_tickets,last_login_date,signup_date,churn_status,churn_date,created_at
56620,Vivaan Verma,customer56620@analyticsplatform.com,Female,43,Nagpur,58,3963.28,236766.35,Annual,Credit Card,6,2026-08-16,2021-10-25,f,,2026-08-25 16:30:05.257907
56621,Rahul Joshi,customer56621@analyticsplatform.com,Male,42,Pune,10,2767.37,28503.91,Monthly,Digital Wallet,8,2026-07-14,2025-10-25,f,,2026-08-25 16:30:05.257907
56622,Akash Shetty,customer56622@analyticsplatform.com,Male,53,Kolkata,21,2518.40,47597.76,Annual,Credit Card,5,2026-05-24,2024-11-25,f,,2026-08-25 16:30:05.257907
56623,Siddharth Bose,customer56623@analyticsplatform.com,Female,71,Jaipur,68,1819.73,112604.89,Annual,UPI,4,2026-06-12,2020-12-25,f,,2026-08-25 16:30:05.257907
56624,Siddharth Singh,customer56624@analyticsplatform.com,Female,25,Ahmedabad,62,3343.78,211460.65,Quarterly,UPI,2,2026-06-12,2021-06-25,f,,2026-08-25 16:30:05.257907
56625,Aarav Chopra,customer56625@analyticsplatform.com,Female,36,Nagpur,64,3293.55,204463.58,Quarterly,Digital Wallet,7,2026-06-27,2021-04-25,t,2022-06-23,2026-08-25 16:30:05.257907
56626,Meera Shetty,customer56626@analyticsplatform.com,Female,54,Delhi,69,3012.07,195362.86,Annual,Digital Wallet,7,2026-06-29,2020-11-25,f,,2026-08-25 16:30:05.257907
56627,Ishaan Kulkarni,customer56627@analyticsplatform.com,Female,56,Bengaluru,21,629.88,12830.66,Annual,Net Banking,8,2026-05-16,2024-11-25,f,,2026-08-25 16:30:05.257907
56628,Krishna Kumar,customer56628@analyticsplatform.com,Male,30,Kolkata,2,2336.26,4392.17,Annual,UPI,7,2026-07-13,2026-06-25,t,2026-07-18,2026-08-25 16:30:05.257907
56629,Tanvi Bose,customer56629@analyticsplatform.com,Female,44,Pune,68,3950.47,233709.81,Monthly,Debit Card,0,2026-05-05,2020-12-25,t,2023-06-04,2026-08-25 16:30:05.257907
56630,Simran Roy,customer56630@analyticsplatform.com,Male,60,Delhi,39,2252.19,82565.29,Quarterly,Credit Card,1,2026-05-22,2023-05-25,f,,2026-08-25 16:30:05.257907
56631,Arjun Khalse,customer56631@analyticsplatform.com,Male,57,Hyderabad,28,2502.55,67969.26,Annual,Credit Card,0,2026-05-01,2024-04-25,f,,2026-08-25 16:30:05.257907
56632,Nisha Das,customer56632@analyticsplatform.com,Female,70,Jaipur,61,3533.10,217674.29,Quarterly,Debit Card,2,2026-05-17,2021-07-25,f,,2026-08-25 16:30:05.257907
56633,Arjun Yadav,customer56633@analyticsplatform.com,Male,18,Jaipur,21,548.08,11509.68,Quarterly,Credit Card,0,2026-06-10,2024-11-25,f,,2026-08-25 16:30:05.257907
56634,Aarav Nair,customer56634@analyticsplatform.com,Female,48,Ahmedabad,10,2240.09,19936.80,Quarterly,UPI,0,2026-07-05,2025-10-25,f,,2026-08-25 16:30:05.257907
56635,Priya Sharma,customer56635@analyticsplatform.com,Female,55,Bengaluru,59,890.93,49936.63,Quarterly,Net Banking,6,2026-05-30,2021-09-25,f,,2026-08-25 16:30:05.257907
56636,Kunal Shetty,customer56636@analyticsplatform.com,Female,61,Ahmedabad,45,2403.84,112499.71,Monthly,Debit Card,8,2026-07-28,2022-11-25,f,,2026-08-25 16:30:05.257907
56637,Pooja Iyer,customer56637@analyticsplatform.com,Male,37,Ahmedabad,63,1430.66,93736.84,Annual,Debit Card,4,2026-06-08,2021-05-25,f,,2026-08-25 16:30:05.257907
56638,Tanvi Yadav,customer56638@analyticsplatform.com,Female,68,Jaipur,1,2814.15,2589.02,Annual,Debit Card,2,2026-08-16,2026-07-25,f,,2026-08-25 16:30:05.257907
56639,Aditi Shetty,customer56639@analyticsplatform.com,Male,39,Delhi,13,1763.70,22698.82,Quarterly,Credit Card,3,2026-05-27,2025-07-25,f,,2026-08-25 16:30:05.257907
56640,Siddharth Das,customer56640@analyticsplatform.com,Female,22,Ahmedabad,37,1908.21,62131.32,Annual,Digital Wallet,5,2026-05-26,2023-07-25,f,,2026-08-25 16:30:05.257907
56641,Aditya Verma,customer56641@analyticsplatform.com,Female,18,Delhi,29,533.25,14691.04,Monthly,Net Banking,2,2026-06-04,2024-03-25,f,,2026-08-25 16:30:05.257907
56642,Ishaan Reddy,customer56642@analyticsplatform.com,Female,66,Nagpur,41,1379.49,53731.14,Annual,Credit Card,8,2026-07-22,2023-03-25,f,,2026-08-25 16:30:05.257907
56643,Sakshi Mehta,customer56643@analyticsplatform.com,Female,28,Pune,51,2557.52,127824.85,Monthly,Credit Card,8,2026-06-10,2022-05-25,f,,2026-08-25 16:30:05.257907
56644,Akash Gupta,customer56644@analyticsplatform.com,Male,30,Jaipur,1,3891.27,3852.36,Annual,Credit Card,0,2026-07-29,2026-07-25,f,,2026-08-25 16:30:05.257907
56645,Priya Reddy,customer56645@analyticsplatform.com,Female,34,Nagpur,39,3818.76,138506.43,Monthly,Debit Card,0,2026-06-10,2023-05-25,f,,2026-08-25 16:30:05.257907
56646,Nisha Joshi,customer56646@analyticsplatform.com,Female,75,Bengaluru,66,1141.16,73810.23,Quarterly,Digital Wallet,7,2026-07-23,2021-02-25,t,2025-09-28,2026-08-25 16:30:05.257907
56647,Nisha Kumar,customer56647@analyticsplatform.com,Male,59,Pune,26,1785.65,45034.09,Annual,Net Banking,8,2026-07-10,2024-06-25,f,,2026-08-25 16:30:05.257907
56648,Nisha Kulkarni,customer56648@analyticsplatform.com,Male,18,Nagpur,68,1656.41,96866.86,Annual,Net Banking,1,2026-06-13,2020-12-25,f,,2026-08-25 16:30:05.257907
56649,Nisha Reddy,customer56649@analyticsplatform.com,Male,58,Chennai,39,2660.97,90286.71,Monthly,Digital Wallet,6,2026-05-12,2023-05-25,f,,2026-08-25 16:30:05.257907
56650,Rohan Mishra,customer56650@analyticsplatform.com,Female,55,Chennai,20,2182.81,41036.83,Annual,Net Banking,1,2026-06-04,2024-12-25,f,,2026-08-25 16:30:05.257907
56651,Priya Naidu,customer56651@analyticsplatform.com,Female,75,Delhi,17,1078.30,18147.79,Annual,Digital Wallet,6,2026-06-01,2025-03-25,f,,2026-08-25 16:30:05.257907
56652,Sakshi Shah,customer56652@analyticsplatform.com,Female,74,Ahmedabad,54,780.25,42976.17,Quarterly,Net Banking,1,2026-07-02,2022-02-25,f,,2026-08-25 16:30:05.257907
56653,Aanya Patel,customer56653@analyticsplatform.com,Male,38,Delhi,57,873.63,50294.88,Quarterly,Digital Wallet,2,2026-08-16,2021-11-25,f,,2026-08-25 16:30:05.257907
56654,Aditya Kulkarni,customer56654@analyticsplatform.com,Female,75,Jaipur,5,3635.21,17630.77,Monthly,Net Banking,7,2026-06-11,2026-03-25,f,,2026-08-25 16:30:05.257907
56655,Akash Shah,customer56655@analyticsplatform.com,Female,25,Bengaluru,11,3250.66,31823.96,Quarterly,Net Banking,1,2026-06-12,2025-09-25,f,,2026-08-25 16:30:05.257907
56656,Neha Nair,customer56656@analyticsplatform.com,Male,31,Delhi,4,2684.47,10630.50,Annual,Digital Wallet,8,2026-05-28,2026-04-25,f,,2026-08-25 16:30:05.257907
56657,Nisha Shah,customer56657@analyticsplatform.com,Male,51,Nagpur,31,2150.74,70006.59,Monthly,Net Banking,3,2026-07-17,2024-01-25,f,,2026-08-25 16:30:05.257907
56658,Pooja Kulkarni,customer56658@analyticsplatform.com,Male,74,Pune,27,2077.43,48798.83,Monthly,Debit Card,2,2026-06-09,2024-05-25,f,,2026-08-25 16:30:05.257907
56659,Akash Reddy,customer56659@analyticsplatform.com,Female,34,Kolkata,28,2090.76,50930.91,Quarterly,Net Banking,8,2026-07-23,2024-04-25,f,,2026-08-25 16:30:05.257907
56660,Reyansh Singh,customer56660@analyticsplatform.com,Male,56,Hyderabad,8,3064.39,24269.97,Monthly,Debit Card,3,2026-07-11,2025-12-25,f,,2026-08-25 16:30:05.257907
56661,Nisha Kumar,customer56661@analyticsplatform.com,Female,39,Mumbai,71,716.44,48323.88,Monthly,Debit Card,1,2026-05-09,2020-09-25,f,,2026-08-25 16:30:05.257907
56662,Kabir Iyer,customer56662@analyticsplatform.com,Female,64,Hyderabad,1,2290.69,2382.32,Annual,Net Banking,1,2026-08-17,2026-07-25,f,,2026-08-25 16:30:05.257907
56663,Kavya Shetty,customer56663@analyticsplatform.com,Female,75,Pune,39,1280.20,47930.69,Annual,Net Banking,1,2026-07-06,2023-05-25,f,,2026-08-25 16:30:05.257907
56664,Rahul Mehta,customer56664@analyticsplatform.com,Male,60,Bengaluru,48,2408.03,114429.59,Annual,Net Banking,5,2026-05-25,2022-08-25,f,,2026-08-25 16:30:05.257907
56665,Siddharth Joshi,customer56665@analyticsplatform.com,Male,33,Hyderabad,50,1660.76,77225.34,Quarterly,UPI,1,2026-08-01,2022-06-25,f,,2026-08-25 16:30:05.257907
56666,Kavya Mishra,customer56666@analyticsplatform.com,Female,50,Nagpur,28,3003.30,85774.25,Monthly,UPI,5,2026-08-07,2024-04-25,f,,2026-08-25 16:30:05.257907
56667,Kunal Chopra,customer56667@analyticsplatform.com,Male,42,Mumbai,72,3510.47,250226.30,Quarterly,UPI,8,2026-07-19,2020-08-25,f,,2026-08-25 16:30:05.257907
56668,Vivaan Roy,customer56668@analyticsplatform.com,Male,19,Kolkata,34,3047.58,91183.59,Quarterly,UPI,4,2026-08-05,2023-10-25,f,,2026-08-25 16:30:05.257907
56669,Rohan Bose,customer56669@analyticsplatform.com,Female,35,Hyderabad,14,577.16,7595.43,Annual,Digital Wallet,4,2026-07-02,2025-06-25,f,,2026-08-25 16:30:05.257907
56670,Aditi Kulkarni,customer56670@analyticsplatform.com,Female,20,Jaipur,11,3244.49,36760.07,Quarterly,Debit Card,0,2026-07-13,2025-09-25,f,,2026-08-25 16:30:05.257907
56671,Isha Chopra,customer56671@analyticsplatform.com,Male,38,Ahmedabad,36,1629.18,51612.42,Monthly,UPI,1,2026-07-25,2023-08-25,f,,2026-08-25 16:30:05.257907
56672,Aditi Khalse,customer56672@analyticsplatform.com,Female,38,Mumbai,31,531.83,14178.59,Quarterly,Net Banking,1,2026-08-11,2024-01-25,f,,2026-08-25 16:30:05.257907
56673,Neha Verma,customer56673@analyticsplatform.com,Male,67,Mumbai,25,2436.37,59081.97,Annual,Credit Card,8,2026-08-02,2024-07-25,f,,2026-08-25 16:30:05.257907
56674,Aryan Mishra,customer56674@analyticsplatform.com,Male,59,Mumbai,60,1817.88,102528.43,Monthly,Credit Card,2,2026-08-03,2021-08-25,f,,2026-08-25 16:30:05.257907
56675,Aditya Yadav,customer56675@analyticsplatform.com,Female,43,Bengaluru,2,3077.16,6092.78,Quarterly,Digital Wallet,5,2026-07-27,2026-06-25,t,2026-07-03,2026-08-25 16:30:05.257907
56676,Sakshi Verma,customer56676@analyticsplatform.com,Male,48,Mumbai,21,2114.14,45728.85,Quarterly,UPI,0,2026-06-23,2024-11-25,f,,2026-08-25 16:30:05.257907
56677,Nisha Kulkarni,customer56677@analyticsplatform.com,Male,63,Hyderabad,17,2175.51,35874.16,Quarterly,Debit Card,0,2026-08-24,2025-03-25,f,,2026-08-25 16:30:05.257907
56678,Rohan Bose,customer56678@analyticsplatform.com,Female,25,Mumbai,18,2752.44,44094.09,Monthly,Credit Card,2,2026-06-29,2025-02-25,f,,2026-08-25 16:30:05.257907
56679,Rahul Iyer,customer56679@analyticsplatform.com,Female,50,Kolkata,72,3560.00,235814.40,Quarterly,Credit Card,6,2026-05-17,2020-08-25,f,,2026-08-25 16:30:05.257907
56680,Arjun Singh,customer56680@analyticsplatform.com,Female,43,Delhi,59,1900.22,114355.24,Quarterly,Digital Wallet,1,2026-06-09,2021-09-25,f,,2026-08-25 16:30:05.257907
56681,Arjun Iyer,customer56681@analyticsplatform.com,Male,70,Ahmedabad,68,2821.75,188041.42,Monthly,Debit Card,6,2026-06-08,2020-12-25,t,2022-09-12,2026-08-25 16:30:05.257907
56682,Aditi Sharma,customer56682@analyticsplatform.com,Male,55,Hyderabad,58,1520.09,85520.26,Annual,Debit Card,2,2026-07-02,2021-10-25,f,,2026-08-25 16:30:05.257907
56683,Krishna Patel,customer56683@analyticsplatform.com,Female,25,Nagpur,55,1474.66,76239.92,Annual,Debit Card,5,2026-05-30,2022-01-25,f,,2026-08-25 16:30:05.257907
56684,Ishaan Shetty,customer56684@analyticsplatform.com,Female,57,Mumbai,4,3238.09,12693.31,Monthly,UPI,4,2026-06-28,2026-04-25,f,,2026-08-25 16:30:05.257907
56685,Simran Deshmukh,customer56685@analyticsplatform.com,Male,28,Mumbai,14,2492.09,36633.72,Monthly,Digital Wallet,6,2026-05-22,2025-06-25,f,,2026-08-25 16:30:05.257907
56686,Sakshi Gupta,customer56686@analyticsplatform.com,Female,64,Bengaluru,35,3749.28,129912.55,Annual,Net Banking,0,2026-05-01,2023-09-25,f,,2026-08-25 16:30:05.257907
56687,Priya Jain,customer56687@analyticsplatform.com,Male,54,Chennai,55,3789.99,218871.92,Annual,Digital Wallet,4,2026-08-12,2022-01-25,f,,2026-08-25 16:30:05.257907
56688,Aman Jain,customer56688@analyticsplatform.com,Female,48,Pune,48,3752.53,178320.23,Quarterly,Debit Card,3,2026-08-05,2022-08-25,f,,2026-08-25 16:30:05.257907
56689,Kabir Shah,customer56689@analyticsplatform.com,Male,66,Nagpur,67,3738.97,222954.78,Annual,UPI,0,2026-07-02,2021-01-25,f,,2026-08-25 16:30:05.257907
56690,Kabir Iyer,customer56690@analyticsplatform.com,Female,33,Delhi,7,2620.60,16142.90,Quarterly,Net Banking,1,2026-07-16,2026-01-25,f,,2026-08-25 16:30:05.257907
56691,Aanya Shah,customer56691@analyticsplatform.com,Male,29,Chennai,2,895.70,1827.23,Annual,Net Banking,0,2026-07-06,2026-06-25,f,,2026-08-25 16:30:05.257907
56692,Arjun Das,customer56692@analyticsplatform.com,Male,65,Jaipur,64,3665.54,213481.05,Monthly,Credit Card,0,2026-06-10,2021-04-25,t,2026-02-23,2026-08-25 16:30:05.257907
56693,Priya Yadav,customer56693@analyticsplatform.com,Female,27,Hyderabad,52,3240.54,148287.11,Quarterly,UPI,3,2026-08-08,2022-04-25,f,,2026-08-25 16:30:05.257907
56694,Priya Jain,customer56694@analyticsplatform.com,Male,41,Pune,22,3898.22,90048.88,Monthly,Debit Card,7,2026-06-11,2024-10-25,f,,2026-08-25 16:30:05.257907
56695,Akash Shetty,customer56695@analyticsplatform.com,Female,72,Ahmedabad,62,1646.42,105140.38,Annual,Digital Wallet,5,2026-08-01,2021-06-25,f,,2026-08-25 16:30:05.257907
56696,Aditya Singh,customer56696@analyticsplatform.com,Female,72,Bengaluru,26,1668.62,43817.96,Quarterly,UPI,7,2026-08-13,2024-06-25,f,,2026-08-25 16:30:05.257907
56697,Rahul Shetty,customer56697@analyticsplatform.com,Male,56,Ahmedabad,51,3373.33,153115.45,Quarterly,Credit Card,5,2026-05-18,2022-05-25,f,,2026-08-25 16:30:05.257907
56698,Aditya Patel,customer56698@analyticsplatform.com,Female,34,Mumbai,42,3839.59,167713.29,Quarterly,Debit Card,0,2026-05-19,2023-02-25,f,,2026-08-25 16:30:05.257907
56699,Priya Das,customer56699@analyticsplatform.com,Female,64,Ahmedabad,63,3843.57,225194.77,Quarterly,Debit Card,3,2026-05-16,2021-05-25,f,,2026-08-25 16:30:05.257907
56700,Aanya Naidu,customer56700@analyticsplatform.com,Male,75,Mumbai,29,1423.33,39212.74,Annual,UPI,4,2026-07-28,2024-03-25,f,,2026-08-25 16:30:05.257907
56701,Rahul Yadav,customer56701@analyticsplatform.com,Male,20,Kolkata,21,2216.72,44689.08,Annual,Net Banking,3,2026-08-15,2024-11-25,f,,2026-08-25 16:30:05.257907
56702,Kavya Mehta,customer56702@analyticsplatform.com,Male,48,Hyderabad,61,1941.86,123191.60,Monthly,UPI,8,2026-05-15,2021-07-25,f,,2026-08-25 16:30:05.257907
56703,Siddharth Roy,customer56703@analyticsplatform.com,Female,20,Hyderabad,25,937.79,20396.93,Annual,Credit Card,2,2026-08-03,2024-07-25,f,,2026-08-25 16:30:05.257907
56704,Sakshi Jain,customer56704@analyticsplatform.com,Female,47,Nagpur,28,1079.33,30221.24,Annual,UPI,1,2026-06-08,2024-04-25,f,,2026-08-25 16:30:05.257907
56705,Isha Deshmukh,customer56705@analyticsplatform.com,Male,30,Pune,40,3941.09,151337.86,Annual,Debit Card,8,2026-08-05,2023-04-25,f,,2026-08-25 16:30:05.257907
56706,Ishaan Singh,customer56706@analyticsplatform.com,Female,65,Kolkata,13,971.33,13006.11,Quarterly,Debit Card,8,2026-07-13,2025-07-25,f,,2026-08-25 16:30:05.257907
56707,Vihaan Kumar,customer56707@analyticsplatform.com,Male,32,Pune,53,658.36,32799.50,Annual,Digital Wallet,3,2026-05-30,2022-03-25,f,,2026-08-25 16:30:05.257907
56708,Sakshi Shah,customer56708@analyticsplatform.com,Male,73,Kolkata,3,706.82,2078.05,Quarterly,Net Banking,7,2026-06-23,2026-05-25,f,,2026-08-25 16:30:05.257907
56709,Simran Kulkarni,customer56709@analyticsplatform.com,Male,24,Nagpur,38,3841.64,131384.09,Quarterly,Credit Card,4,2026-08-09,2023-06-25,f,,2026-08-25 16:30:05.257907
56710,Siddharth Jain,customer56710@analyticsplatform.com,Male,25,Pune,4,3347.30,11514.71,Monthly,Net Banking,3,2026-05-15,2026-04-25,f,,2026-08-25 16:30:05.257907
56711,Krishna Yadav,customer56711@analyticsplatform.com,Female,28,Nagpur,9,1587.85,14433.56,Annual,Digital Wallet,7,2026-07-01,2025-11-25,f,,2026-08-25 16:30:05.257907
56712,Aditi Verma,customer56712@analyticsplatform.com,Female,41,Ahmedabad,9,3752.66,34787.16,Quarterly,Debit Card,0,2026-08-09,2025-11-25,f,,2026-08-25 16:30:05.257907
56713,Aditi Mishra,customer56713@analyticsplatform.com,Male,57,Kolkata,63,3691.79,223279.46,Monthly,Debit Card,7,2026-08-14,2021-05-25,f,,2026-08-25 16:30:05.257907
56714,Siddharth Singh,customer56714@analyticsplatform.com,Female,67,Chennai,17,3045.31,46593.24,Annual,Net Banking,2,2026-07-31,2025-03-25,f,,2026-08-25 16:30:05.257907
56715,Siddharth Patel,customer56715@analyticsplatform.com,Female,25,Chennai,16,1500.37,23285.74,Monthly,Digital Wallet,6,2026-05-04,2025-04-25,f,,2026-08-25 16:30:05.257907
56716,Meera Deshmukh,customer56716@analyticsplatform.com,Female,35,Pune,45,2633.16,104273.14,Annual,Digital Wallet,6,2026-07-02,2022-11-25,f,,2026-08-25 16:30:05.257907
56717,Kabir Kulkarni,customer56717@analyticsplatform.com,Female,26,Nagpur,11,2705.97,28575.04,Annual,Digital Wallet,8,2026-07-14,2025-09-25,f,,2026-08-25 16:30:05.257907
56718,Rahul Joshi,customer56718@analyticsplatform.com,Male,35,Delhi,15,657.34,9860.10,Annual,Debit Card,5,2026-07-26,2025-05-25,f,,2026-08-25 16:30:05.257907
56719,Vivaan Jain,customer56719@analyticsplatform.com,Female,68,Pune,28,1318.09,32846.80,Quarterly,UPI,3,2026-05-22,2024-04-25,f,,2026-08-25 16:30:05.257907
56720,Aanya Deshmukh,customer56720@analyticsplatform.com,Female,64,Jaipur,4,3066.81,11040.52,Monthly,Credit Card,2,2026-07-12,2026-04-25,f,,2026-08-25 16:30:05.257907
56721,Diya Verma,customer56721@analyticsplatform.com,Female,51,Delhi,22,3406.55,73445.22,Annual,Digital Wallet,6,2026-08-22,2024-10-25,f,,2026-08-25 16:30:05.257907
56722,Priya Kumar,customer56722@analyticsplatform.com,Male,46,Bengaluru,23,1755.98,36348.79,Quarterly,Debit Card,2,2026-05-06,2024-09-25,f,,2026-08-25 16:30:05.257907
56723,Kunal Jain,customer56723@analyticsplatform.com,Female,23,Ahmedabad,54,2783.32,151802.27,Monthly,Credit Card,0,2026-06-12,2022-02-25,t,2025-12-23,2026-08-25 16:30:05.257907
56724,Kunal Das,customer56724@analyticsplatform.com,Male,45,Kolkata,40,3489.83,127029.81,Quarterly,Debit Card,5,2026-06-15,2023-04-25,f,,2026-08-25 16:30:05.257907
56725,Tanvi Nair,customer56725@analyticsplatform.com,Female,27,Mumbai,70,2304.48,156474.19,Monthly,Debit Card,8,2026-07-19,2020-10-25,f,,2026-08-25 16:30:05.257907
56726,Kavya Bose,customer56726@analyticsplatform.com,Male,36,Nagpur,62,1299.52,82181.64,Annual,Net Banking,8,2026-08-21,2021-06-25,f,,2026-08-25 16:30:05.257907
56727,Ananya Roy,customer56727@analyticsplatform.com,Female,65,Nagpur,26,1201.86,29998.43,Monthly,Net Banking,2,2026-06-02,2024-06-25,f,,2026-08-25 16:30:05.257907
56728,Aman Mishra,customer56728@analyticsplatform.com,Male,74,Chennai,51,2070.66,102435.55,Monthly,Credit Card,3,2026-07-24,2022-05-25,t,2026-03-23,2026-08-25 16:30:05.257907
56729,Aman Das,customer56729@analyticsplatform.com,Female,27,Kolkata,14,3647.16,51570.84,Monthly,Debit Card,2,2026-05-03,2025-06-25,f,,2026-08-25 16:30:05.257907
56730,Kunal Singh,customer56730@analyticsplatform.com,Male,55,Pune,30,1580.65,42677.55,Annual,Debit Card,6,2026-07-16,2024-02-25,f,,2026-08-25 16:30:05.257907
56731,Neha Reddy,customer56731@analyticsplatform.com,Male,46,Delhi,40,3906.31,145314.73,Monthly,UPI,4,2026-07-03,2023-04-25,t,2024-01-30,2026-08-25 16:30:05.257907
56732,Aarav Nair,customer56732@analyticsplatform.com,Male,26,Nagpur,8,2097.48,16444.24,Annual,Credit Card,8,2026-06-16,2025-12-25,f,,2026-08-25 16:30:05.257907
56733,Tanvi Kulkarni,customer56733@analyticsplatform.com,Male,63,Chennai,40,3298.31,117419.84,Monthly,Credit Card,7,2026-05-24,2023-04-25,t,2026-05-04,2026-08-25 16:30:05.257907
56734,Priya Joshi,customer56734@analyticsplatform.com,Female,19,Kolkata,67,1500.13,92468.01,Quarterly,UPI,0,2026-07-20,2021-01-25,f,,2026-08-25 16:30:05.257907
56735,Rahul Shah,customer56735@analyticsplatform.com,Female,74,Kolkata,64,669.49,43704.31,Monthly,Debit Card,2,2026-05-19,2021-04-25,f,,2026-08-25 16:30:05.257907
56736,Ananya Deshmukh,customer56736@analyticsplatform.com,Female,59,Bengaluru,60,2505.55,139809.69,Quarterly,Digital Wallet,1,2026-08-16,2021-08-25,f,,2026-08-25 16:30:05.257907
56737,Pooja Joshi,customer56737@analyticsplatform.com,Female,41,Hyderabad,14,3577.74,51090.13,Quarterly,Net Banking,3,2026-08-23,2025-06-25,f,,2026-08-25 16:30:05.257907
56738,Ananya Chopra,customer56738@analyticsplatform.com,Male,55,Ahmedabad,19,1033.54,19440.89,Annual,Net Banking,6,2026-06-21,2025-01-25,f,,2026-08-25 16:30:05.257907
56739,Sakshi Nair,customer56739@analyticsplatform.com,Female,58,Chennai,8,2058.17,15477.44,Monthly,UPI,5,2026-07-18,2025-12-25,t,2026-01-18,2026-08-25 16:30:05.257907
56740,Sneha Nair,customer56740@analyticsplatform.com,Male,33,Ahmedabad,70,2843.60,203033.04,Annual,Debit Card,0,2026-07-27,2020-10-25,f,,2026-08-25 16:30:05.257907
56741,Simran Chopra,customer56741@analyticsplatform.com,Male,50,Ahmedabad,68,2208.38,145664.74,Annual,Net Banking,4,2026-07-12,2020-12-25,f,,2026-08-25 16:30:05.257907
56742,Sakshi Chopra,customer56742@analyticsplatform.com,Male,30,Nagpur,54,3400.63,189143.04,Monthly,Credit Card,4,2026-05-10,2022-02-25,t,2024-06-08,2026-08-25 16:30:05.257907
56743,Isha Gupta,customer56743@analyticsplatform.com,Male,57,Kolkata,59,1617.90,84955.93,Quarterly,Credit Card,2,2026-06-18,2021-09-25,f,,2026-08-25 16:30:05.257907
56744,Rahul Yadav,customer56744@analyticsplatform.com,Female,69,Bengaluru,34,2259.26,76814.84,Quarterly,UPI,3,2026-05-20,2023-10-25,f,,2026-08-25 16:30:05.257907
56745,Aditya Singh,customer56745@analyticsplatform.com,Male,74,Bengaluru,13,3757.25,43471.38,Monthly,Net Banking,4,2026-06-30,2025-07-25,f,,2026-08-25 16:30:05.257907
56746,Ananya Yadav,customer56746@analyticsplatform.com,Female,60,Nagpur,29,574.79,16502.22,Monthly,Digital Wallet,4,2026-06-16,2024-03-25,f,,2026-08-25 16:30:05.257907
56747,Ishaan Khalse,customer56747@analyticsplatform.com,Female,59,Chennai,17,3920.90,63989.09,Quarterly,Net Banking,6,2026-06-29,2025-03-25,t,2025-08-24,2026-08-25 16:30:05.257907
56748,Aarav Kumar,customer56748@analyticsplatform.com,Female,42,Hyderabad,23,3226.46,71240.24,Monthly,Net Banking,6,2026-08-22,2024-09-25,f,,2026-08-25 16:30:05.257907
56749,Ananya Kulkarni,customer56749@analyticsplatform.com,Female,72,Kolkata,57,3885.23,203741.46,Annual,Credit Card,8,2026-06-26,2021-11-25,f,,2026-08-25 16:30:05.257907
56750,Priya Kulkarni,customer56750@analyticsplatform.com,Male,48,Delhi,28,3857.98,103702.50,Annual,Credit Card,3,2026-07-21,2024-04-25,f,,2026-08-25 16:30:05.257907
56751,Simran Reddy,customer56751@analyticsplatform.com,Male,27,Nagpur,1,1559.13,1527.95,Monthly,UPI,5,2026-08-19,2026-07-25,f,,2026-08-25 16:30:05.257907
56752,Kavya Mishra,customer56752@analyticsplatform.com,Female,36,Delhi,2,3783.96,6962.49,Annual,Debit Card,3,2026-07-21,2026-06-25,t,2026-07-19,2026-08-25 16:30:05.257907
56753,Pooja Kumar,customer56753@analyticsplatform.com,Female,29,Delhi,2,3291.60,6122.38,Annual,Digital Wallet,8,2026-08-09,2026-06-25,f,,2026-08-25 16:30:05.257907
56754,Sakshi Shah,customer56754@analyticsplatform.com,Female,38,Mumbai,32,1656.95,45599.26,Quarterly,Credit Card,5,2026-07-10,2023-12-25,f,,2026-08-25 16:30:05.257907
56755,Aryan Naidu,customer56755@analyticsplatform.com,Female,20,Chennai,39,3088.58,120454.62,Annual,Digital Wallet,6,2026-05-13,2023-05-25,f,,2026-08-25 16:30:05.257907
56756,Ananya Yadav,customer56756@analyticsplatform.com,Female,22,Bengaluru,64,781.59,52522.85,Quarterly,Debit Card,8,2026-05-24,2021-04-25,f,,2026-08-25 16:30:05.257907
56757,Rahul Khalse,customer56757@analyticsplatform.com,Male,61,Delhi,42,3621.34,146012.43,Annual,Digital Wallet,8,2026-05-03,2023-02-25,f,,2026-08-25 16:30:05.257907
56758,Simran Singh,customer56758@analyticsplatform.com,Female,50,Kolkata,69,2448.61,145300.52,Quarterly,UPI,7,2026-05-15,2020-11-25,t,2021-12-15,2026-08-25 16:30:05.257907
56759,Aanya Naidu,customer56759@analyticsplatform.com,Female,36,Chennai,30,1135.42,33381.35,Annual,UPI,2,2026-07-17,2024-02-25,f,,2026-08-25 16:30:05.257907
56760,Aman Shah,customer56760@analyticsplatform.com,Female,46,Pune,37,3180.15,115312.24,Monthly,Digital Wallet,5,2026-07-25,2023-07-25,f,,2026-08-25 16:30:05.257907
56761,Aarav Kumar,customer56761@analyticsplatform.com,Female,36,Nagpur,68,3560.98,246989.57,Monthly,Credit Card,8,2026-08-13,2020-12-25,t,2023-06-17,2026-08-25 16:30:05.257907
56762,Rohan Naidu,customer56762@analyticsplatform.com,Female,28,Chennai,55,2600.04,131562.02,Monthly,Debit Card,0,2026-08-15,2022-01-25,f,,2026-08-25 16:30:05.257907
56763,Isha Chopra,customer56763@analyticsplatform.com,Male,55,Chennai,69,3774.83,242230.84,Monthly,UPI,0,2026-06-17,2020-11-25,f,,2026-08-25 16:30:05.257907
